-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000089, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000090, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
-0.000091, 0.000009, -0.000072, 0.000012
